SA1_7DIGITCODE_2016,State,div_nm,Formal_votes,ALP_TPP,ALP_TPP_pc,ALP_TPP_swing,LNP_TPP,LNP_TPP_pc,LNP_TPP_swing
2138620,VIC,Wannon,199.6,92.02,46.1,0.71,107.6,53.9,-0.71
2138621,VIC,Wannon,274,130.5,47.63,0.82,143.5,52.37,-0.82
2138622,VIC,Wannon,152.5,72.66,47.64,1.16,79.87,52.36,-1.16
2138623,VIC,Wannon,313.4,144.1,45.99,1.17,169.3,54.01,-1.17
2138624,VIC,Wannon,25.15,11.12,44.21,0.54,14.03,55.79,-0.54
2138701,VIC,Wannon,269.7,118.9,44.1,3.47,150.7,55.9,-3.47
2138702,VIC,Wannon,307.7,141.3,45.93,6.5,166.4,54.07,-6.5
2138703,VIC,Wannon,197.3,89.29,45.25,0.95,108,54.75,-0.95
2138704,VIC,Wannon,184.4,85.91,46.58,0.77,98.53,53.42,-0.77
2138705,VIC,Wannon,221.7,78.74,35.52,0.14,142.9,64.48,-0.14
2138706,VIC,Wannon,213.3,63.26,29.65,-1.84,150.1,70.35,1.84
2138707,VIC,Wannon,230.5,81.13,35.2,-0.9,149.4,64.8,0.9
2138708,VIC,Wannon,249.9,103.2,41.31,0.04,146.6,58.69,-0.04
2138709,VIC,Wannon,159.5,43.56,27.31,-2.64,116,72.69,2.64
2138710,VIC,Wannon,167.8,57.84,34.48,-2.16,109.9,65.52,2.16
2139201,VIC,Wannon,118.6,52.9,44.6,2.26,65.71,55.4,-2.26
2139202,VIC,Wannon,295.6,130.7,44.23,3.63,164.8,55.77,-3.63
2139203,VIC,Wannon,180.4,79.04,43.81,1.78,101.4,56.19,-1.78
2139204,VIC,Wannon,259.7,116.3,44.79,3.1,143.4,55.21,-3.1
2139205,VIC,Wannon,263.3,113.4,43.08,2.54,149.9,56.92,-2.54
2139207,VIC,Wannon,139.9,62.96,44.99,2.15,76.97,55.01,-2.15
2139208,VIC,Wannon,213.8,96.79,45.26,3.06,117,54.74,-3.06
2139209,VIC,Wannon,220.3,98.96,44.91,3.14,121.4,55.09,-3.14
2139210,VIC,Wannon,166.4,74.52,44.79,2.86,91.88,55.21,-2.86
2139211,VIC,Wannon,261,110.1,42.18,-0.02,150.9,57.82,0.02
2139213,VIC,Wannon,185.3,81.59,44.02,2.85,103.8,55.98,-2.85
2139214,VIC,Wannon,225.7,111.3,49.34,14.7,114.3,50.66,-14.7
2139215,VIC,Wannon,161.5,73.33,45.41,0.63,88.16,54.59,-0.63
2139216,VIC,Wannon,240.9,110.8,45.99,8.4,130.1,54.01,-8.4
2139217,VIC,Wannon,244.4,108.6,44.41,1.41,135.9,55.59,-1.41
2139218,VIC,Wannon,225.1,101.9,45.27,0.26,123.2,54.73,-0.26
2139219,VIC,Wannon,222.7,99.35,44.61,1.51,123.4,55.39,-1.51
2139220,VIC,Wannon,319.8,142.2,44.47,1.03,177.6,55.53,-1.03
2139221,VIC,Wannon,123.8,55.39,44.75,2.83,68.38,55.25,-2.83
2139222,VIC,Wannon,238.5,106.9,44.81,3.03,131.6,55.19,-3.03
2139223,VIC,Wannon,263.8,117.7,44.62,3.85,146.1,55.38,-3.85
2139224,VIC,Wannon,189.9,85.09,44.81,3.14,104.8,55.19,-3.14
2139225,VIC,Wannon,135.2,60.21,44.55,5.6,74.95,55.45,-5.6
2139226,VIC,Wannon,135.3,55.51,41.02,-1.18,79.82,58.98,1.18
2142001,VIC,Wannon,171.4,66.24,38.64,1.6,105.2,61.36,-1.6
2142002,VIC,Wannon,256.1,85.49,33.39,-0.67,170.6,66.61,0.67
2142003,VIC,Wannon,106.1,37.2,35.05,-0.73,68.93,64.95,0.73
2142004,VIC,Wannon,214.4,74.87,34.92,0.09,139.6,65.08,-0.09
2142005,VIC,Wannon,294.1,125.6,42.7,-2.19,168.5,57.3,2.19
2142006,VIC,Wannon,154.6,63.65,41.16,-4.84,91,58.84,4.84
2142007,VIC,Wannon,309,136.5,44.16,-3.53,172.6,55.84,3.53
2142008,VIC,Wannon,217.9,97.78,44.88,-3.71,120.1,55.12,3.71
2142009,VIC,Wannon,115.9,38.91,33.58,-0.44,76.98,66.42,0.44
2142010,VIC,Wannon,201.9,67.21,33.29,-0.96,134.7,66.71,0.96
2142011,VIC,Wannon,180.4,60.22,33.37,-0.46,120.2,66.63,0.46
2142012,VIC,Wannon,218.7,86.28,39.45,-5.2,132.4,60.55,5.2
2142013,VIC,Wannon,260.2,103,39.6,-5.1,157.2,60.4,5.1
2142014,VIC,Wannon,109,40.99,37.6,1.3,68.02,62.4,-1.3
2142015,VIC,Wannon,213.7,83.54,39.09,-3.99,130.2,60.91,3.99
2142016,VIC,Wannon,133.3,45.26,33.94,-0.5,88.07,66.06,0.5
2142017,VIC,Wannon,185.2,77.29,41.73,-2.92,107.9,58.27,2.92
2142018,VIC,Wannon,141.3,53.99,38.2,1.15,87.34,61.8,-1.15
2142019,VIC,Wannon,151.8,50.51,33.28,-0.85,101.2,66.72,0.85
2142020,VIC,Wannon,263,88.29,33.57,-0.59,174.7,66.43,0.59
2142021,VIC,Wannon,112.9,42.05,37.25,0.46,70.86,62.75,-0.46
2142022,VIC,Wannon,291.6,106.1,36.39,-2.5,185.5,63.61,2.5
2142023,VIC,Wannon,154.3,61.12,39.6,-5.04,93.22,60.4,5.04
2142024,VIC,Wannon,269.2,105.8,39.28,-4.94,163.5,60.72,4.94
2142025,VIC,Wannon,144.1,55.62,38.6,-4.66,88.47,61.4,4.66
2142026,VIC,Wannon,213.7,72.35,33.85,-0.51,141.4,66.15,0.51
2142027,VIC,Wannon,133.2,62.37,46.81,-2.9,70.87,53.19,2.9
2142028,VIC,Wannon,136,54.18,39.83,2.3,81.84,60.17,-2.3
2142029,VIC,Wannon,276.8,123.2,44.52,-3.4,153.5,55.48,3.4
2142030,VIC,Wannon,325.8,134.4,41.26,-4.62,191.4,58.74,4.62
2142031,VIC,Wannon,146.5,57.47,39.23,-5.26,89.01,60.77,5.26
2142101,VIC,Wannon,268,95.06,35.47,-0.82,172.9,64.53,0.82
2142102,VIC,Wannon,210.1,75.6,35.99,-0.65,134.5,64.01,0.65
2142103,VIC,Wannon,257.9,91.68,35.55,-1.03,166.2,64.45,1.03
2142104,VIC,Wannon,242.6,84.9,34.99,-0.57,157.7,65.01,0.57
2142105,VIC,Wannon,353.7,124.8,35.28,-0.8,228.9,64.72,0.8
2142106,VIC,Wannon,180,61.54,34.19,-1.79,118.5,65.81,1.79
2142107,VIC,Wannon,272.4,96.55,35.44,-0.66,175.9,64.56,0.66
2142108,VIC,Wannon,283.9,100.2,35.3,-0.71,183.7,64.7,0.71
2142109,VIC,Wannon,273.6,96.77,35.37,-0.96,176.8,64.63,0.96
2142110,VIC,Wannon,271.5,95.25,35.08,-0.9,176.3,64.92,0.9
2142112,VIC,Wannon,233.1,82.92,35.57,-0.95,150.2,64.43,0.95
2142113,VIC,Wannon,150.8,52.91,35.09,-1.84,97.86,64.91,1.84
2142114,VIC,Wannon,177.5,62.86,35.42,-0.99,114.6,64.58,0.99
2142115,VIC,Wannon,246.7,87.47,35.46,-1.02,159.2,64.54,1.02
2142116,VIC,Wannon,294.5,106.1,36.03,-1.01,188.4,63.97,1.01
2142117,VIC,Wannon,316.3,113.7,35.96,-0.4,202.5,64.04,0.4
2142118,VIC,Wannon,178.4,63.63,35.67,-0.86,114.8,64.33,0.86
2142119,VIC,Wannon,305,108.4,35.54,-0.63,196.6,64.46,0.63
2142120,VIC,Wannon,312.7,112.7,36.03,-0.46,200,63.97,0.46
2142121,VIC,Wannon,141,50.69,35.95,-0.73,90.31,64.05,0.73
2142122,VIC,Wannon,201.3,70.57,35.05,-0.95,130.8,64.95,0.95
2142123,VIC,Wannon,244.6,87.45,35.75,-0.99,157.2,64.25,0.99
2142124,VIC,Wannon,159.2,57,35.8,-0.88,102.2,64.2,0.88
2142125,VIC,Wannon,231.8,81.48,35.15,-0.47,150.4,64.85,0.47
2142126,VIC,Wannon,290.7,104.9,36.09,-1.01,185.8,63.91,1.01
2142127,VIC,Wannon,273.3,96.85,35.43,-0.93,176.5,64.57,0.93
2142128,VIC,Wannon,235.1,83.73,35.62,-0.8,151.4,64.38,0.8
2142129,VIC,Wannon,241.6,86.06,35.62,-0.61,155.5,64.38,0.61
2142202,VIC,Wannon,315.7,144.7,45.84,-3.42,171,54.16,3.42
2142203,VIC,Wannon,234.8,106.8,45.46,-3.26,128.1,54.54,3.26
2142204,VIC,Wannon,214.9,101.3,47.15,-2.16,113.6,52.85,2.16
2142205,VIC,Wannon,230.9,105.1,45.53,-3.34,125.8,54.47,3.34
2142208,VIC,Wannon,205.6,95.89,46.64,-2.42,109.7,53.36,2.42
2142209,VIC,Wannon,271.1,123.8,45.65,-4.05,147.4,54.35,4.05
2142210,VIC,Wannon,290.4,131.5,45.28,-4.39,158.9,54.72,4.39
2142211,VIC,Wannon,313.4,143.7,45.84,-3.9,169.8,54.16,3.9
2142212,VIC,Wannon,272.3,123.2,45.23,-3.36,149.1,54.77,3.36
2142213,VIC,Wannon,321.2,148.7,46.29,-3.82,172.5,53.71,3.82
2142214,VIC,Wannon,332.7,151.6,45.56,-4.05,181.1,54.44,4.05
2142215,VIC,Wannon,224.5,102.7,45.76,-4.1,121.8,54.24,4.1
2142217,VIC,Wannon,190.1,87.17,45.84,-3.34,103,54.16,3.34
2142218,VIC,Wannon,348.2,158.8,45.61,-3.96,189.4,54.39,3.96
2142219,VIC,Wannon,303.9,138.9,45.72,-3.54,164.9,54.28,3.54
2142221,VIC,Wannon,266.6,122.8,46.06,-3.77,143.8,53.94,3.77
2142222,VIC,Wannon,206.7,89.5,43.31,-3.97,117.2,56.69,3.97
2142223,VIC,Wannon,200.2,91.07,45.48,-3.5,109.2,54.52,3.5
2142224,VIC,Wannon,186.3,86.07,46.19,-3.12,100.3,53.81,3.12
2142225,VIC,Wannon,234.1,108.3,46.26,-3.81,125.8,53.74,3.81
2142226,VIC,Wannon,260.9,118.1,45.26,-3.6,142.8,54.74,3.6
2142227,VIC,Wannon,387.3,178.6,46.12,-3.55,208.7,53.88,3.55
2142228,VIC,Wannon,177.1,82.43,46.53,-2.7,94.71,53.47,2.7
2142229,VIC,Wannon,179.3,82.42,45.96,-3.25,96.91,54.04,3.25
2142230,VIC,Wannon,162.1,75,46.28,-3.28,87.07,53.72,3.28
2142231,VIC,Wannon,165.9,76.26,45.95,-4.02,89.69,54.05,4.02
2142232,VIC,Wannon,334.3,149.9,44.84,-3.26,184.4,55.16,3.26
2142233,VIC,Wannon,215,98.45,45.79,-3.87,116.5,54.21,3.87
2142234,VIC,Wannon,300.3,139.6,46.49,-2.82,160.7,53.51,2.82
2142235,VIC,Wannon,206.9,94.64,45.74,-4.36,112.3,54.26,4.36
2142301,VIC,Wannon,255.2,91.32,35.78,-1.06,163.9,64.22,1.06
2142302,VIC,Wannon,204,71.01,34.82,0.07,133,65.18,-0.07
2142303,VIC,Wannon,223.6,78.86,35.26,0.85,144.8,64.74,-0.85
2142304,VIC,Wannon,184.2,62.5,33.92,-2.54,121.7,66.08,2.54
2142305,VIC,Wannon,197,69.05,35.05,0.7,127.9,64.95,-0.7
2142306,VIC,Wannon,309.3,100.8,32.57,-3.21,208.6,67.43,3.21
2142307,VIC,Wannon,101.9,34.86,34.2,1.14,67.06,65.8,-1.14
2142308,VIC,Wannon,197.7,67.43,34.11,-2.05,130.3,65.89,2.05
2142309,VIC,Wannon,251.1,79.79,31.78,3.45,171.3,68.22,-3.45
2142310,VIC,Wannon,228.6,79.61,34.83,-0.44,148.9,65.17,0.44
2142311,VIC,Wannon,177.6,62.06,34.94,2.99,115.5,65.06,-2.99
2142312,VIC,Wannon,158.8,51.84,32.64,-2.43,107,67.36,2.43
2142313,VIC,Wannon,149.3,51.34,34.39,-1.99,97.94,65.61,1.99
2142314,VIC,Wannon,162.3,58,35.72,0.31,104.4,64.28,-0.31
2142315,VIC,Wannon,247.4,86.33,34.89,0.45,161.1,65.11,-0.45
2142316,VIC,Wannon,306.4,90.45,29.53,-1.85,215.9,70.47,1.85
2142317,VIC,Wannon,224.1,75.79,33.81,-0.52,148.3,66.19,0.52
2142318,VIC,Wannon,122.3,40.6,33.21,1.16,81.67,66.79,-1.16
2142319,VIC,Wannon,227.1,78.96,34.77,-2.01,148.1,65.23,2.01
2142320,VIC,Wannon,142.1,48.83,34.36,2.24,93.27,65.64,-2.24
2142321,VIC,Wannon,136.2,47.12,34.59,0.33,89.12,65.41,-0.33
2142322,VIC,Wannon,129.5,43.77,33.79,1.84,85.77,66.21,-1.84
2147101,VIC,Wannon,266.4,93.64,35.15,-2.21,172.7,64.85,2.21
2147102,VIC,Wannon,161.6,58.33,36.09,-2.31,103.3,63.91,2.31
2147103,VIC,Wannon,208.9,73.69,35.27,-2.1,135.2,64.73,2.1
2147104,VIC,Wannon,214.6,76.36,35.58,-2.19,138.3,64.42,2.19
2147105,VIC,Wannon,266.7,93.01,34.87,-2.25,173.7,65.13,2.25
2147106,VIC,Wannon,384.7,135.7,35.27,-2.18,249,64.73,2.18
2147107,VIC,Wannon,253,90.34,35.7,-2.26,162.7,64.3,2.26
2147108,VIC,Wannon,248.2,86.98,35.04,-2.28,161.2,64.96,2.28
2147109,VIC,Wannon,190.6,68.09,35.72,-2.2,122.5,64.28,2.2
2147110,VIC,Wannon,138.5,49.09,35.45,-2.28,89.4,64.55,2.28
2147111,VIC,Wannon,163.6,58.01,35.47,-2.25,105.6,64.53,2.25
2147201,VIC,Wannon,532.3,194.8,36.6,-1.23,337.5,63.4,1.23
2147202,VIC,Wannon,358.2,134.6,37.58,-0.77,223.6,62.42,0.77
2147203,VIC,Wannon,327,120.7,36.9,-1.68,206.3,63.1,1.68
2147204,VIC,Wannon,397.2,146.7,36.92,-1.16,250.5,63.08,1.16
2147205,VIC,Wannon,119,42.05,35.35,-2.09,76.9,64.65,2.09
2147206,VIC,Wannon,493.1,178.9,36.28,-1.42,314.2,63.72,1.42
2147207,VIC,Wannon,242.4,87.6,36.15,-1.44,154.8,63.85,1.44
2147208,VIC,Wannon,433.3,162.5,37.5,-0.85,270.8,62.5,0.85
2147209,VIC,Wannon,259.6,94.23,36.3,-1.86,165.4,63.7,1.86
2147210,VIC,Wannon,308,115.9,37.64,-0.79,192.1,62.36,0.79
2147211,VIC,Wannon,456.7,166.4,36.42,-1.48,290.3,63.58,1.48
2147212,VIC,Wannon,187.7,67.58,36.01,-1.65,120.1,63.99,1.65
2147213,VIC,Wannon,338.9,123.1,36.32,-1.74,215.8,63.68,1.74
2147214,VIC,Wannon,211.7,77.18,36.46,-1.67,134.5,63.54,1.67
2147215,VIC,Wannon,212.2,78.45,36.97,-1.85,133.8,63.03,1.85
2147216,VIC,Wannon,302.3,110.3,36.49,-1.09,192,63.51,1.09
2147217,VIC,Wannon,350.3,132.7,37.89,-0.82,217.6,62.11,0.82
2147218,VIC,Wannon,218.1,80.73,37.01,-1.81,137.4,62.99,1.81
2147219,VIC,Wannon,236.4,86.42,36.56,-1.46,150,63.44,1.46
2147220,VIC,Wannon,199.8,73.15,36.61,-2.01,126.7,63.39,2.01
2147221,VIC,Wannon,216.5,78.21,36.13,-1.72,138.3,63.87,1.72
2147222,VIC,Wannon,275.4,98.91,35.91,-1.97,176.5,64.09,1.97
2147223,VIC,Wannon,226,83.02,36.74,-1.55,142.9,63.26,1.55
2147224,VIC,Wannon,125.5,44.66,35.58,-2.16,80.87,64.42,2.16
2147225,VIC,Wannon,242.2,88.28,36.45,-1.81,153.9,63.55,1.81
2147226,VIC,Wannon,254.8,91.95,36.08,-1.76,162.9,63.92,1.76
2147227,VIC,Wannon,202.3,72.43,35.81,-2.09,129.8,64.19,2.09
2147228,VIC,Wannon,92.01,34.05,37.01,-1.41,57.96,62.99,1.41
2147229,VIC,Wannon,149.5,53.88,36.04,-2.28,95.62,63.96,2.28
2147230,VIC,Wannon,129.2,46.93,36.31,-1.98,82.31,63.69,1.98
2147231,VIC,Wannon,177.1,63.91,36.08,-1.77,113.2,63.92,1.77
2147303,VIC,Wannon,223.2,74.93,33.57,-1.31,148.3,66.43,1.31
2147304,VIC,Wannon,167.7,59.93,35.74,-1.46,107.8,64.26,1.46
2147305,VIC,Wannon,333.4,108.5,32.54,-2.31,224.9,67.46,2.31
2147307,VIC,Wannon,346.3,127.1,36.69,-1.72,219.2,63.31,1.72
2147308,VIC,Wannon,123.6,41.64,33.68,-1.4,81.99,66.32,1.4
2147309,VIC,Wannon,153.1,55.62,36.32,-1.44,97.52,63.68,1.44
2147310,VIC,Wannon,264.9,77.72,29.33,-0.38,187.2,70.67,0.38
2147311,VIC,Wannon,215.7,76.26,35.35,0.21,139.5,64.65,-0.21
2147312,VIC,Wannon,235.9,85.3,36.16,0.85,150.6,63.84,-0.85
2147313,VIC,Wannon,215.1,70.68,32.85,-1.84,144.5,67.15,1.84
2147314,VIC,Wannon,161.8,56.39,34.85,0.61,105.4,65.15,-0.61
2147316,VIC,Wannon,182.1,62,34.05,-0.3,120.1,65.95,0.3
2147317,VIC,Wannon,134.3,47.23,35.16,-0.67,87.09,64.84,0.67
2147401,VIC,Wannon,216.2,72.25,33.41,2.58,144,66.59,-2.58
2147402,VIC,Wannon,253.8,79.92,31.49,-2.33,173.9,68.51,2.33
2147403,VIC,Wannon,218.4,69.94,32.03,-3.76,148.4,67.97,3.76
2147404,VIC,Wannon,165,57.08,34.61,-1.38,107.9,65.39,1.38
2147405,VIC,Wannon,208,68.55,32.96,-0.9,139.4,67.04,0.9
2147406,VIC,Wannon,237.8,82.7,34.78,-1.51,155.1,65.22,1.51
2147407,VIC,Wannon,213.2,72.18,33.86,-1.71,141,66.14,1.71
2147408,VIC,Wannon,160.6,43.31,26.97,-3.47,117.3,73.03,3.47
2147409,VIC,Wannon,298.4,103.7,34.75,-1.41,194.7,65.25,1.41
2147410,VIC,Wannon,254.3,90.81,35.71,-1.63,163.5,64.29,1.63
2147411,VIC,Wannon,319.4,129.9,40.66,2.24,189.5,59.34,-2.24
2147412,VIC,Wannon,168.1,50.71,30.16,-4.49,117.4,69.84,4.49
2147413,VIC,Wannon,260.6,92.36,35.45,-1.51,168.2,64.55,1.51
2147414,VIC,Wannon,140.6,47.9,34.06,-1.33,92.73,65.94,1.33
2147415,VIC,Wannon,226.1,80.45,35.58,-1.43,145.7,64.42,1.43
2147416,VIC,Wannon,122.2,43.23,35.39,-2.2,78.94,64.61,2.2
2147417,VIC,Wannon,146.3,55.61,38.02,2.86,90.64,61.98,-2.86
2147418,VIC,Wannon,134.7,38.52,28.6,-3.15,96.17,71.4,3.15
2147501,VIC,Wannon,153.9,46.64,30.3,-0.28,107.3,69.7,0.28
2147502,VIC,Wannon,212.8,53.82,25.3,-0.85,158.9,74.7,0.85
2147503,VIC,Wannon,262,86.06,32.85,-3.43,175.9,67.15,3.43
2147504,VIC,Wannon,193.1,53.73,27.83,1.63,139.4,72.17,-1.63
2147505,VIC,Wannon,184,43.54,23.66,-2.68,140.5,76.34,2.68
2147506,VIC,Wannon,181.2,43.6,24.07,0.02,137.6,75.93,-0.02
2147507,VIC,Wannon,207.4,65.21,31.44,-0.57,142.2,68.56,0.57
2147508,VIC,Wannon,158.5,54.69,34.5,-5.7,103.9,65.5,5.7
2147509,VIC,Wannon,132.6,41.7,31.46,-0.79,90.85,68.54,0.79
2147510,VIC,Wannon,209.9,66.97,31.91,1.45,142.9,68.09,-1.45
2147511,VIC,Wannon,130,36.81,28.32,0.28,93.16,71.68,-0.28
2147512,VIC,Wannon,239.8,75.63,31.54,1.24,164.2,68.46,-1.24
2147513,VIC,Wannon,178.8,57.74,32.29,1.78,121.1,67.71,-1.78
2147514,VIC,Wannon,211.2,63.6,30.12,-0.12,147.6,69.88,0.12
2147515,VIC,Wannon,196.8,60.32,30.65,-0.32,136.5,69.35,0.32
2147516,VIC,Wannon,274.7,85.62,31.16,1.49,189.1,68.84,-1.49
2147517,VIC,Wannon,235.3,60.27,25.61,-0.83,175,74.39,0.83
2147518,VIC,Wannon,122,40.58,33.25,0.29,81.45,66.75,-0.29
2147519,VIC,Wannon,176.6,53.57,30.34,-0.32,123,69.66,0.32
2147520,VIC,Wannon,177.9,57.35,32.23,1.65,120.6,67.77,-1.65
2147521,VIC,Wannon,144,46.64,32.38,-0.67,97.38,67.62,0.67
2147522,VIC,Wannon,179.4,41.76,23.28,2.09,137.6,76.72,-2.09
2147523,VIC,Wannon,207.3,61.56,29.7,-0.51,145.8,70.3,0.51
2147524,VIC,Wannon,172.6,50.45,29.23,0.17,122.1,70.77,-0.17
2147525,VIC,Wannon,174.8,54.75,31.32,1.75,120.1,68.68,-1.75
2147526,VIC,Wannon,173.8,42.68,24.55,-1.7,131.2,75.45,1.7
2147701,VIC,Wannon,145.6,49.21,33.8,0.4,96.39,66.2,-0.4
2147702,VIC,Wannon,141.8,48.68,34.32,-1.42,93.15,65.68,1.42
2147703,VIC,Wannon,291.9,108.3,37.09,-0.1,183.6,62.91,0.1
2147704,VIC,Wannon,153.9,40.04,26.01,1.08,113.9,73.99,-1.08
2147705,VIC,Wannon,135.3,43.51,32.15,-2.15,91.83,67.85,2.15
2147706,VIC,Wannon,201.7,68.56,34,-1.28,133.1,66,1.28
2147707,VIC,Wannon,323,109.3,33.83,-3.13,213.7,66.17,3.13
2147708,VIC,Wannon,243.8,89.67,36.79,-0.25,154.1,63.21,0.25
2147709,VIC,Wannon,216.5,79.45,36.69,-0.17,137.1,63.31,0.17
2147710,VIC,Wannon,152.7,53.55,35.07,-1.78,99.17,64.93,1.78
2147711,VIC,Wannon,178.4,62.41,34.97,-0.01,116,65.03,0.01
2147712,VIC,Wannon,114.7,33.38,29.11,0.2,81.28,70.89,-0.2
2147713,VIC,Wannon,309,110,35.61,-2.52,199,64.39,2.52
2147714,VIC,Wannon,133,40.45,30.4,-3.82,92.59,69.6,3.82
2147715,VIC,Wannon,185.6,68.77,37.05,0.02,116.8,62.95,-0.02
2147716,VIC,Wannon,231.4,80.35,34.72,-1.11,151,65.28,1.11
2147717,VIC,Wannon,219.5,67.77,30.87,-2.52,151.8,69.13,2.52
2147718,VIC,Wannon,237.6,83.19,35.02,-3.23,154.4,64.98,3.23
2147719,VIC,Wannon,92.9,33.75,36.32,-0.12,59.15,63.68,0.12
2147720,VIC,Wannon,153.8,51.34,33.38,-3.5,102.5,66.62,3.5
2147721,VIC,Wannon,272.4,95.18,34.94,-1.67,177.2,65.06,1.67
2147722,VIC,Wannon,180.3,54.95,30.48,-0.79,125.3,69.52,0.79
2147723,VIC,Wannon,188.5,57.55,30.54,-5.49,130.9,69.46,5.49
2147724,VIC,Wannon,17.41,5.79,33.27,-3.19,11.62,66.73,3.19
2147801,VIC,Wannon,197.7,78.33,39.62,-2.78,119.4,60.38,2.78
2147802,VIC,Wannon,440.9,156.9,35.59,-2.44,284,64.41,2.44
2147803,VIC,Wannon,296.4,128.5,43.37,0.75,167.9,56.63,-0.75
2147804,VIC,Wannon,450.2,177.9,39.5,-2.84,272.4,60.5,2.84
2147805,VIC,Wannon,181.8,59.45,32.71,-1.49,122.3,67.29,1.49
2147806,VIC,Wannon,265.3,107.5,40.53,-2.77,157.8,59.47,2.77
2147807,VIC,Wannon,267.6,69.75,26.06,-2.31,197.9,73.94,2.31
2147809,VIC,Wannon,249.2,73.32,29.43,0.85,175.8,70.57,-0.85
2147810,VIC,Wannon,127.8,44.64,34.92,-0.65,83.19,65.08,0.65
2147811,VIC,Wannon,145.4,51.47,35.41,-2.29,93.89,64.59,2.29
2147812,VIC,Wannon,301.4,133.2,44.19,1.04,168.2,55.81,-1.04
2147813,VIC,Wannon,254.7,101.9,39.99,-2.67,152.8,60.01,2.67
2147814,VIC,Wannon,148.5,62.92,42.37,0.1,85.59,57.63,-0.1
2147815,VIC,Wannon,223.6,92.3,41.28,0.14,131.3,58.72,-0.14
2147816,VIC,Wannon,288.6,123.5,42.8,0.75,165,57.2,-0.75
2147817,VIC,Wannon,421.5,180.9,42.91,0.32,240.6,57.09,-0.32
2147818,VIC,Wannon,121.8,42.73,35.08,-1.2,79.09,64.92,1.2
2147819,VIC,Wannon,301,118,39.21,-2.58,183,60.79,2.58
2147820,VIC,Wannon,201.2,85.82,42.66,0.53,115.4,57.34,-0.53
2147821,VIC,Wannon,279.9,121.8,43.5,0.74,158.2,56.5,-0.74
2147822,VIC,Wannon,245.7,98.21,39.97,-2.9,147.5,60.03,2.9
2147823,VIC,Wannon,251.3,102,40.57,-1.93,149.3,59.43,1.93
2147824,VIC,Wannon,184.1,72.97,39.64,-2.81,111.1,60.36,2.81
2147825,VIC,Wannon,360.2,152.1,42.22,0.35,208.1,57.78,-0.35
2147826,VIC,Wannon,142.6,41.39,29.03,1.27,101.2,70.97,-1.27
2147827,VIC,Wannon,179.4,69.9,38.96,-2.66,109.5,61.04,2.66
2147828,VIC,Wannon,212.3,88.23,41.57,-0.74,124,58.43,0.74
2147901,VIC,Wannon,252.9,98.78,39.06,-3.71,154.1,60.94,3.71
2147903,VIC,Wannon,380.2,156.8,41.23,-2.93,223.4,58.77,2.93
2147904,VIC,Wannon,466,189.9,40.74,-2.87,276.2,59.26,2.87
2147905,VIC,Wannon,253.8,99.47,39.19,-3.31,154.4,60.81,3.31
2147906,VIC,Wannon,361.1,144.7,40.08,-3,216.4,59.92,3
2147907,VIC,Wannon,240.2,97.85,40.74,-2.97,142.3,59.26,2.97
2147908,VIC,Wannon,394.9,156,39.5,-2.79,238.9,60.5,2.79
2147909,VIC,Wannon,208.7,82.27,39.42,-2.84,126.4,60.58,2.84
2147910,VIC,Wannon,245.9,99.5,40.46,-2.82,146.4,59.54,2.82
2147911,VIC,Wannon,177.3,72.57,40.92,-2.94,104.8,59.08,2.94
2147912,VIC,Wannon,228.8,91.22,39.86,-2.76,137.6,60.14,2.76
2147913,VIC,Wannon,288.4,117.9,40.86,-2.82,170.6,59.14,2.82
2147914,VIC,Wannon,405.6,160.7,39.62,-2.72,244.9,60.38,2.72
2147915,VIC,Wannon,176.7,69.55,39.35,-3.49,107.2,60.65,3.49
2147916,VIC,Wannon,149.5,62.22,41.63,-3.1,87.25,58.37,3.1
2147917,VIC,Wannon,191.3,76.19,39.83,-2.91,115.1,60.17,2.91
2147918,VIC,Wannon,341.9,136,39.77,-2.67,206,60.23,2.67
2147919,VIC,Wannon,322.7,131.8,40.83,-3.02,190.9,59.17,3.02
2147920,VIC,Wannon,341.4,138.6,40.59,-2.97,202.8,59.41,2.97
2147921,VIC,Wannon,302.2,119.9,39.67,-2.65,182.3,60.33,2.65
2147922,VIC,Wannon,288.7,115.8,40.12,-2.83,172.9,59.88,2.83
2147923,VIC,Wannon,266.1,109.3,41.07,-2.79,156.8,58.93,2.79
2147924,VIC,Wannon,210.4,84.4,40.11,-2.93,126,59.89,2.93
2147925,VIC,Wannon,260.7,104.6,40.12,-2.92,156.1,59.88,2.92
2147926,VIC,Wannon,265.6,107.1,40.3,-2.83,158.6,59.7,2.83
2147927,VIC,Wannon,304.9,125.9,41.3,-2.91,179,58.7,2.91
2147928,VIC,Wannon,157.6,63.31,40.18,-3.13,94.26,59.82,3.13
2147929,VIC,Wannon,365.8,146.7,40.1,-2.84,219.1,59.9,2.84
2147930,VIC,Wannon,285.7,112.6,39.41,-2.77,173.1,60.59,2.77
2147931,VIC,Wannon,336.9,135.3,40.17,-2.74,201.6,59.83,2.74
2147932,VIC,Wannon,404.6,159.7,39.48,-2.77,244.9,60.52,2.77
2147933,VIC,Wannon,330.1,134,40.6,-2.89,196.1,59.4,2.89
2147934,VIC,Wannon,275.6,113.1,41.03,-3.1,162.5,58.97,3.1
2147935,VIC,Wannon,286.7,114.1,39.8,-2.73,172.6,60.2,2.73
